AccNumber,AppurtenantStructure,AreaCode,BIPOI,BITIV,BasementLevelCount,BuildingCondition,BuildingShape,BuildingTIV,City,Cladding,CondTag,ConstructionCode,ContentsTIV,CountryCode,EquipmentBracing,FloorArea,FloorAreaUnit,FloorsOccupied,FoundationConnection,FoundationType,GeocodeQuality,Geocoder,GeogName1,GeogName2,InternalPartition,IsPrimary,IsTenant,Latitude,LocCurrency,LocDed1Building,LocDed2Other,LocDed3Contents,LocDed4BI,LocDedType1Building,LocDedType2Other,LocDedType3Contents,LocDedType4BI,LocExpiryDate,LocGroup,LocInceptionDate,LocLimit1Building,LocLimit2Other,LocLimit3Contents,LocLimit4BI,LocLimitType6All,LocName,LocNumber,LocParticipation,LocPerilsCovered,Longitude,NumberOfStoreys,OccupancyCode,Ornamentation,OtherTIV,PortNumber,PostalCode,Pounding,Retrofit,RoofAnchorage,RoofAttachedStructures,RoofCover,RoofDeckAttachment,RoofGeometry,RoofPitch,ServiceEquipmentProtection,ShortColumn,SmallDebris,SoftStory,StreetAddress,WindowProtection,YearBuilt
400_400,0,CA,365,1456973.0,0,0,0,0.0,HAWTHORNE,0,,5106,554277.0,US,0,18498.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.91303,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6240,01/01/2022,0.0,0.0,0.0,0.0,N,6240,400_400_6240,1.0,PES,-118.35302,1,1101,0,0.0,1,90250,4,0,0,0,0,0,0,0,0,0,0,1,13141 HAWTHORNE BLVD,0,1975
400_400,0,CA,365,2128664.0,0,0,0,0.0,MODESTO,0,,555403,552937.0,US,0,25800.0,SQFT,0,0,0,,RMS,,99,1,1,0,37.608261,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6241,01/01/2022,0.0,0.0,0.0,0.0,N,6241,400_400_6241,1.0,PES,-120.966953,1,1101,0,0.0,1,95307,4,0,0,0,0,0,0,0,0,0,0,1,1640 E HATCH RD,0,1970
400_400,0,CA,365,1107322.0,0,0,0,0.0,CLOVIS,0,,5106,552937.0,US,0,21440.0,SQFT,0,0,0,,RMS,,19,1,1,0,36.807335,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6242,01/01/2022,0.0,0.0,0.0,0.0,N,6242,400_400_6242,1.0,PES,-119.719423,1,1101,0,0.0,1,93612,4,0,0,0,0,0,0,0,0,0,0,1,432 W SHAW AVE,0,1975
400_400,0,CA,365,1569825.0,0,0,0,0.0,WINNETKA,0,,5050,552937.0,US,0,25600.0,SQFT,0,3,0,,RMS,,37,1,1,0,34.201734,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6243,01/01/2022,0.0,0.0,0.0,0.0,N,6243,400_400_6243,1.0,PES,-118.571792,1,1101,0,0.0,1,91306,4,0,0,0,0,0,0,0,0,0,0,1,20133 SHERMAN WAY,0,1980
400_400,0,CA,365,2037095.0,0,2,1,0.0,PITTSBURG,0,,555451,661150.0,US,1,23954.0,SQFT,0,0,0,,RMS,,13,1,1,0,38.011397,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6244,01/01/2022,0.0,0.0,0.0,0.0,N,6244,400_400_6244,1.0,PES,-121.861323,1,1101,0,0.0,1,94565,4,6,0,0,0,0,0,0,0,0,0,1,2000 N PARK BLVD,0,1997
400_400,0,CA,365,2230849.0,0,0,0,0.0,MAYWOOD,0,,5106,786922.0,US,0,28001.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.98229,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6245,01/01/2022,0.0,0.0,0.0,0.0,N,6245,400_400_6245,1.0,PES,-118.18648,1,1101,0,0.0,1,90270,4,0,0,0,0,0,0,0,0,0,0,1,6135 ATLANTIC BLVD,0,1967
400_400,0,CA,365,1738172.0,0,0,0,0.0,OXNARD,0,,5106,566672.0,US,0,20531.0,SQFT,0,0,0,,RMS,,111,1,1,0,34.21063,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6246,01/01/2022,0.0,0.0,0.0,0.0,N,6246,400_400_6246,1.0,PES,-119.19438,1,1101,0,0.0,1,93030,4,0,0,0,0,0,0,0,0,0,0,1,816 N VENTURA RD,0,1975
400_400,0,CA,365,1997103.0,0,0,0,0.0,LOS ANGELES,0,,5106,815760.0,US,0,20000.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.00534,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6247,01/01/2022,0.0,0.0,0.0,0.0,N,6247,400_400_6247,1.0,PES,-118.25622,1,1101,0,0.0,1,90011,4,0,0,0,0,0,0,0,0,0,0,1,4322 SOUTH CENTRAL,0,1975
400_400,0,CA,365,1728871.0,0,0,0,0.0,BELL GARDENS,0,,5106,757173.0,US,0,27433.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.967452,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6248,01/01/2022,0.0,0.0,0.0,0.0,N,6248,400_400_6248,1.0,PES,-118.156485,1,1101,0,0.0,1,90201,4,0,0,0,0,0,0,0,0,0,0,1,6039 FLORENCE AVE,0,1964
400_400,0,CA,365,2486360.0,0,0,0,0.0,TURLOCK,0,,5106,553109.0,US,0,19769.0,SQFT,0,0,0,,RMS,,99,1,1,0,37.49925,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6249,01/01/2022,0.0,0.0,0.0,0.0,N,6249,400_400_6249,1.0,PES,-120.84932,1,1101,0,0.0,1,95380,4,0,0,0,0,0,0,0,0,0,0,1,562 N GOLDEN STATE BLVD,0,1984
400_400,0,CA,365,734992.0,0,0,0,0.0,SIMI VALLEY,0,,5106,579382.0,US,0,19687.0,SQFT,0,0,0,,RMS,,111,1,1,0,34.27203,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6250,01/01/2022,0.0,0.0,0.0,0.0,N,6250,400_400_6250,1.0,PES,-118.77397,1,1101,0,0.0,1,93065,4,0,0,0,0,0,0,0,0,0,0,1,1313 E LOS ANGELES AVE,0,1964
400_400,0,CA,365,2076271.0,0,0,1,0.0,NATIONAL CITY,0,,555451,608420.0,US,0,22000.0,SQFT,0,0,0,,RMS,,73,1,1,0,32.659872,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6251,01/01/2022,0.0,0.0,0.0,0.0,N,6251,400_400_6251,1.0,PES,-117.083143,1,1101,0,0.0,1,91910,4,0,0,0,0,0,0,0,0,0,0,1,1518 SWEETWATER RD,0,1975
400_400,0,CA,365,1375915.0,0,0,0,0.0,FAIRFIELD,0,,5106,786922.0,US,0,20000.0,SQFT,0,0,0,,RMS,,95,1,1,0,38.27526,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6252,01/01/2022,0.0,0.0,0.0,0.0,N,6252,400_400_6252,1.0,PES,-122.035467,1,1101,0,0.0,1,94533,4,0,0,0,0,0,0,0,0,0,0,1,2505 N TEXAS ST,0,1975
400_400,0,CA,365,1537557.0,0,0,0,0.0,RESEDA,0,,5106,786922.0,US,0,24714.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.19364,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6253,01/01/2022,0.0,0.0,0.0,0.0,N,6253,400_400_6253,1.0,PES,-118.53249,1,1101,0,0.0,1,91335,4,0,0,0,0,0,0,0,0,0,0,1,18340 VANOWEN ST,0,1975
400_400,0,CA,365,2885653.0,0,2,1,0.0,HANFORD,0,,555451,786922.0,US,1,22500.0,SQFT,0,0,0,,RMS,,31,1,1,0,36.329903,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6254,01/01/2022,0.0,0.0,0.0,0.0,N,6254,400_400_6254,1.0,PES,-119.674176,1,1101,0,0.0,1,93230,4,6,0,0,0,0,0,0,0,0,0,1,1750 W LACEY BLVD,0,2004
400_400,0,CA,365,2195847.0,0,0,0,0.0,SAN DIEGO,0,,5106,717893.0,US,0,17697.0,SQFT,0,0,0,,RMS,,73,1,1,0,32.748593,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6255,01/01/2022,0.0,0.0,0.0,0.0,N,6255,400_400_6255,1.0,PES,-117.099249,1,1101,0,0.0,1,92105,4,0,0,0,0,0,0,0,0,0,0,1,4421 UNIVERSITY AVENUE,0,1975
400_400,0,CA,365,2024917.0,0,0,0,0.0,STOCKTON,0,,5106,786922.0,US,0,25744.0,SQFT,0,0,0,,RMS,,77,1,1,0,37.986763,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6256,01/01/2022,0.0,0.0,0.0,0.0,N,6256,400_400_6256,1.0,PES,-121.341127,1,1101,0,0.0,1,95207,4,0,0,0,0,0,0,0,0,0,0,1,4713 QUAIL LAKES DR,0,1978
400_400,0,CA,365,2232696.0,0,2,0,0.0,BAKERSFIELD,0,,5106,786922.0,US,1,16120.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.316562,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6257,01/01/2022,0.0,0.0,0.0,0.0,N,6257,400_400_6257,1.0,PES,-119.020372,1,1101,0,0.0,1,93307,4,0,0,0,0,0,0,0,0,0,0,1,1505 WHITE LANE,0,2004
400_400,0,CA,365,2138223.0,0,0,0,0.0,DELANO,0,,5106,786922.0,US,0,24138.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.74665,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6258,01/01/2022,0.0,0.0,0.0,0.0,N,6258,400_400_6258,1.0,PES,-119.24663,1,1101,0,0.0,1,93215,4,0,0,0,0,0,0,0,0,0,0,1,720 WOOLLOMES AVE,0,1975
400_400,0,CA,365,1473506.0,0,0,0,0.0,LONG BEACH,0,,5106,717893.0,US,0,28371.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.77512,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6259,01/01/2022,0.0,0.0,0.0,0.0,N,6259,400_400_6259,1.0,PES,-118.16421,1,1101,0,0.0,1,90814,4,0,0,0,0,0,0,0,0,0,0,1,2300 E 7TH STREET,0,1975
400_400,0,CA,365,1352079.0,0,0,0,0.0,RANCHO CORDOVA,0,,5106,786922.0,US,0,25000.0,SQFT,0,0,0,,RMS,,67,1,1,0,38.589027,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6260,01/01/2022,0.0,0.0,0.0,0.0,N,6260,400_400_6260,1.0,PES,-121.305438,1,1101,0,0.0,1,95670,4,0,0,0,0,0,0,0,0,0,0,1,10347 FOLSOM BLVD,0,1975
400_400,0,CA,365,1420411.0,0,2,0,0.0,NORTH CENTRAL FRESNO,0,,5106,726638.0,US,1,18500.0,SQFT,0,0,0,,RMS,,19,1,1,0,36.795079,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6261,01/01/2022,0.0,0.0,0.0,0.0,N,6261,400_400_6261,1.0,PES,-119.756538,1,1101,0,0.0,1,93726,4,0,0,0,0,0,0,0,0,0,0,1,4131 E. ASHLAN AVENUE,0,2017
400_400,0,CA,365,1291246.0,0,0,0,0.0,SANTA MARIA,0,,5106,815760.0,US,0,20000.0,SQFT,0,0,0,,RMS,,83,1,1,0,34.924991,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6262,01/01/2022,0.0,0.0,0.0,0.0,N,6262,400_400_6262,1.0,PES,-120.434777,1,1101,0,0.0,1,93454,4,0,0,0,0,0,0,0,0,0,0,1,1934 SOUTH BROADWAY,0,1975
400_400,0,CA,365,1681801.0,0,0,0,0.0,SYLMAR,0,,5106,717893.0,US,0,22562.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.31067,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6263,01/01/2022,0.0,0.0,0.0,0.0,N,6263,400_400_6263,1.0,PES,-118.42864,1,1101,0,0.0,1,91342,4,0,0,0,0,0,0,0,0,0,0,1,13207 GLADSTONE AVENUE,0,1975
400_400,0,CA,365,1359621.0,0,0,0,0.0,MANTECA,0,,5106,717893.0,US,0,18052.0,SQFT,0,0,0,,RMS,,77,1,1,0,37.78616,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6264,01/01/2022,0.0,0.0,0.0,0.0,N,6264,400_400_6264,1.0,PES,-121.25436,1,1101,0,0.0,1,95337,4,0,0,0,0,0,0,0,0,0,0,1,2200 DANIELS STREET,0,1975
400_400,0,CA,365,1403137.0,0,2,0,0.0,EAST MODESTO,0,,5106,726638.0,US,1,22400.0,SQFT,0,0,0,,RMS,,99,1,1,0,37.677029,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6265,01/01/2022,0.0,0.0,0.0,0.0,N,6265,400_400_6265,1.0,PES,-120.97487,1,1101,0,0.0,1,95355,4,0,0,0,0,0,0,0,0,0,0,1,2400 COFFEE ROAD,0,2018
400_400,0,CA,365,2234134.0,0,0,0,0.0,LOS ANGELES,0,,5106,717893.0,US,0,22041.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.92497,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6266,01/01/2022,0.0,0.0,0.0,0.0,N,6266,400_400_6266,1.0,PES,-118.23871,1,1101,0,0.0,1,90059,4,0,0,0,0,0,0,0,0,0,0,1,11860 WILMINGTON AVENUE,0,1975
400_400,0,CA,365,2283785.0,0,0,0,0.0,LOS ANGELES,0,,5106,726638.0,US,0,21000.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.98825,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6267,01/01/2022,0.0,0.0,0.0,0.0,N,6267,400_400_6267,1.0,PES,-118.29118,1,1101,0,0.0,1,90044,4,0,0,0,0,0,0,0,0,0,0,1,5850 S. VERMONT AVENUE,0,1975
400_400,0,CA,365,1002255.0,0,0,0,0.0,MONTCLAIR,0,,5106,726638.0,US,0,21000.0,SQFT,0,0,0,,RMS,,71,1,1,0,34.08852,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6268,01/01/2022,0.0,0.0,0.0,0.0,N,6268,400_400_6268,1.0,PES,-117.68608,1,1101,0,0.0,1,91763,4,0,0,0,0,0,0,0,0,0,0,1,5459 MORENO STREET,0,1975
400_400,0,CA,365,1557257.0,0,0,0,0.0,FRESNO,0,,5106,815760.0,US,0,20000.0,SQFT,0,0,0,,RMS,,19,1,1,0,36.805837,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6269,01/01/2022,0.0,0.0,0.0,0.0,N,6269,400_400_6269,1.0,PES,-119.860465,1,1101,0,0.0,1,93722,4,0,0,0,0,0,0,0,0,0,0,1,3675 WEST SHAW AVE.,0,1975
400_400,0,CA,365,1035555.0,0,0,0,0.0,GILROY,0,,5106,726638.0,US,0,21000.0,SQFT,0,0,0,,RMS,,85,1,1,0,37.00027,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6270,01/01/2022,0.0,0.0,0.0,0.0,N,6270,400_400_6270,1.0,PES,-121.54979,1,1101,0,0.0,1,95020,4,0,0,0,0,0,0,0,0,0,0,1,6735 CAMINO ARROYO ROAD,0,1975
400_400,0,CA,365,1232977.0,0,0,0,0.0,LODI,0,,5106,726638.0,US,0,21028.0,SQFT,0,0,0,,RMS,,77,1,1,0,38.128803,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6271,01/01/2022,0.0,0.0,0.0,0.0,N,6271,400_400_6271,1.0,PES,-121.258737,1,1101,0,0.0,1,95240,4,0,0,0,0,0,0,0,0,0,0,1,520 S. CHEROKEE LANE,0,1975
400_400,0,CA,365,1109653.0,0,0,0,0.0,SPRING VALLEY,0,,5106,815808.0,US,0,21000.0,SQFT,0,0,0,,RMS,,73,1,1,0,32.713524,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6272,01/01/2022,0.0,0.0,0.0,0.0,N,6272,400_400_6272,1.0,PES,-117.011427,1,1101,0,0.0,1,91977,4,0,0,0,0,0,0,0,0,0,0,1,935 SWEETWATER ROAD   105,0,1975
400_400,0,CA,365,1603302.0,0,0,0,1588233.0,TULARE,0,,5106,726638.0,US,0,21000.0,SQFT,0,0,0,,RMS,,107,1,1,0,36.22671,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6273,01/01/2022,0.0,0.0,0.0,0.0,N,6273,400_400_6273,1.0,PES,-119.33127,1,1101,0,0.0,1,93274,4,0,0,0,0,0,0,0,0,0,0,1,1461 HILMAN STREET,0,1975
400_400,0,CA,365,887894.0,0,0,0,0.0,EL CENTRO,0,,5106,726638.0,US,0,21000.0,SQFT,0,0,0,,RMS,,25,1,1,0,32.81297,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6274,01/01/2022,0.0,0.0,0.0,0.0,N,6274,400_400_6274,1.0,PES,-115.5702,1,1101,0,0.0,1,92243,4,0,0,0,0,0,0,0,0,0,0,1,2140 NORTH IMPERIAL AVENUE SUITE 200,0,1975
400_400,0,CA,365,1236272.0,0,0,0,0.0,ANTIOCH,0,,5106,726638.0,US,0,20000.0,SQFT,0,0,0,,RMS,,13,1,1,0,37.96592,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6275,01/01/2022,0.0,0.0,0.0,0.0,N,6275,400_400_6275,1.0,PES,-121.783289,1,1101,0,0.0,1,94531,4,0,0,0,0,0,0,0,0,0,0,1,4444 LONE TREE WAY,0,1975
400_400,0,CA,365,1417658.0,0,0,0,0.0,RIALTO,0,,5106,815808.0,US,0,22030.0,SQFT,0,0,0,,RMS,,71,1,1,0,34.071563,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6276,01/01/2022,0.0,0.0,0.0,0.0,N,6276,400_400_6276,1.0,PES,-117.371487,1,1101,0,0.0,1,92376,4,0,0,0,0,0,0,0,0,0,0,1,1610 S RIVERSIDE AVE.  STE 102,0,1975
400_400,0,CA,365,1136803.0,0,0,0,0.0,HESPERIA,0,,5106,815808.0,US,0,17663.0,SQFT,0,0,0,,RMS,,71,1,1,0,34.422583,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6277,01/01/2022,0.0,0.0,0.0,0.0,N,6277,400_400_6277,1.0,PES,-117.320189,1,1101,0,0.0,1,92345,4,0,0,0,0,0,0,0,0,0,0,1,15755 MAIN STREET,0,1975
400_400,0,CA,365,1913551.0,0,0,0,0.0,BAKERSFIELD,0,,5106,815760.0,US,0,20000.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.338514,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6278,01/01/2022,0.0,0.0,0.0,0.0,N,6278,400_400_6278,1.0,PES,-119.045193,1,1101,0,0.0,1,93309,4,0,0,0,0,0,0,0,0,0,0,1,3761 MING AVENUE,0,1975
400_400,0,CA,365,1049990.0,0,0,0,0.0,PANORAMA CITY,0,,5106,815808.0,US,0,20448.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.223029,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6279,01/01/2022,0.0,0.0,0.0,0.0,N,6279,400_400_6279,1.0,PES,-118.446708,1,1101,0,0.0,1,91402,4,0,0,0,0,0,0,0,0,0,0,1,8340 VAN NUYS BLVD.  UNIT A,0,1975
400_400,0,CA,365,1217557.0,0,0,0,0.0,EL CERRITO,0,,5106,815760.0,US,0,20000.0,SQFT,0,0,0,,RMS,,13,1,1,0,37.924228,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6280,01/01/2022,0.0,0.0,0.0,0.0,N,6280,400_400_6280,1.0,PES,-122.318826,1,1101,0,0.0,1,94530,4,0,0,0,0,0,0,0,0,0,0,1,11555 SAN PABLO AVENUE,0,1975
400_400,0,CA,365,1365429.0,0,0,0,0.0,SACRAMENTO,0,,5106,815808.0,US,0,20000.0,SQFT,0,0,0,,RMS,,67,1,1,0,38.49578,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6281,01/01/2022,0.0,0.0,0.0,0.0,N,6281,400_400_6281,1.0,PES,-121.45446,1,1101,0,0.0,1,95823,4,0,0,0,0,0,0,0,0,0,0,1,4424 FLORIN RD.   A,0,1975
400_400,0,CA,365,1564447.0,0,0,0,0.0,HUNTINGTON PARK,0,,5106,815808.0,US,0,20000.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.97199,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6282,01/01/2022,0.0,0.0,0.0,0.0,N,6282,400_400_6282,1.0,PES,-118.23384,1,1101,0,0.0,1,90255,4,0,0,0,0,0,0,0,0,0,0,1,7500 S ALAMEDA ST.,0,1975
400_400,0,CA,365,1474975.0,0,0,0,0.0,MODESTO,0,,5106,815808.0,US,0,18510.0,SQFT,0,0,0,,RMS,,99,1,1,0,37.671908,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6283,01/01/2022,0.0,0.0,0.0,0.0,N,6283,400_400_6283,1.0,PES,-121.028672,1,1101,0,0.0,1,95350,4,0,0,0,0,0,0,0,0,0,0,1,1800 PRESCOTT ROAD  SUITE K,0,1975
400_400,0,CA,365,0.0,0,0,0,0.0,SHAFTER,0,,5106,5028907.0,US,0,0.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.449801,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6284,01/01/2022,0.0,0.0,0.0,0.0,N,6284,400_400_6284,1.0,PES,-119.191835,1,1102,0,0.0,1,93263,4,0,0,0,0,0,0,0,0,0,0,1,3501 ZACHARY AVENUE,0,1975
400_400,0,CA,365,0.0,0,2,1,0.0,MORENO VALLEY,0,,555451,8516997.0,US,1,739903.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.86985,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6285,01/01/2022,0.0,0.0,0.0,0.0,N,6285,400_400_6285,1.0,PES,-117.2413,1,1102,0,0.0,1,92551,4,6,0,0,0,0,0,0,0,0,0,1,24103 SAN MICHELE,0,2018
400_400,0,CA,365,0.0,0,2,1,0.0,MORENO VALLEY,0,,555451,2039400.0,US,1,1109378.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.86949,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6286,01/01/2022,0.0,0.0,0.0,0.0,N,6286,400_400_6286,1.0,PES,-117.22577,1,1102,0,0.0,1,92551,4,6,0,0,0,0,0,0,0,0,0,1,17350 PERRIS BLVD,0,2018
400_400,0,CA,365,0.0,0,2,0,39339091.0,DUBLIN,0,,55402,9999946.0,US,1,110000.0,SQFT,0,0,11,,RMS,,1,1,1,0,37.709512,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6287,01/01/2022,0.0,0.0,0.0,0.0,N,6287,400_400_6287,1.0,PES,-121.888926,3,1104,0,0.0,1,94568,0,0,0,0,0,0,0,0,0,0,0,0,5120 HACIENDA BLVD,0,2002
400_400,0,CA,365,0.0,0,2,0,71525621.0,DUBLIN,0,,55402,18181721.0,US,1,200000.0,SQFT,0,0,11,,RMS,,1,1,1,0,37.710409,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6288,01/01/2022,0.0,0.0,0.0,0.0,N,6288,400_400_6288,1.0,PES,-121.89039,4,1104,0,0.0,1,94568,0,0,0,0,0,0,0,0,0,0,0,0,5130 HACIENDA BLVD,0,2000
400_400,0,CA,365,0.0,0,2,0,39339091.0,DUBLIN,0,,55402,9999946.0,US,1,110000.0,SQFT,0,0,11,,RMS,,1,1,1,0,37.711011,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6289,01/01/2022,0.0,0.0,0.0,0.0,N,6289,400_400_6289,1.0,PES,-121.888901,3,1104,0,0.0,1,94568,0,0,0,0,0,0,0,0,0,0,0,0,5140 HACIENDA BLVD,0,2002
400_400,0,CA,365,0.0,0,2,0,10848052.0,DUBLIN,0,,555402,0.0,US,1,130000.0,SQFT,0,0,11,,RMS,,1,1,1,0,37.710099,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6290,01/01/2022,0.0,0.0,0.0,0.0,N,6290,400_400_6290,1.0,PES,-121.887899,2,1113,0,0.0,1,94568,0,0,0,0,0,0,0,0,0,0,0,0,5201 HACIENDA BLVD,0,2001
400_400,0,CA,365,0.0,0,2,1,164840889.0,SHAFTER,0,,555451,100527098.0,US,1,1700000.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.45591,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6291,01/01/2022,0.0,0.0,0.0,0.0,N,6291,400_400_6291,1.0,PES,-119.1891,1,1102,0,0.0,1,93314,4,6,0,0,0,0,0,0,0,0,0,1,2801 ZACHARY AVE.,0,2013
400_400,0,CA,365,0.0,0,2,1,66494283.0,PERRIS,0,,555451,16652658.0,US,1,698274.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.85134,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6292,01/01/2022,0.0,0.0,0.0,0.0,N,6292,400_400_6292,1.0,PES,-117.22628,1,1102,0,0.0,1,92571,4,6,0,0,0,0,0,0,0,0,0,1,4378 PERRIS BLVD,0,2010
400_400,0,CA,365,0.0,0,2,1,33675000.0,RIVERSIDE,0,,555451,9256309.0,US,1,449000.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.933124,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6293,01/01/2022,0.0,0.0,0.0,0.0,N,6293,400_400_6293,1.0,PES,-117.302237,1,1102,0,0.0,1,92507,4,6,0,0,0,0,0,0,0,0,0,1,1680 EASTRIDGE AVE.,0,2007
400_400,0,CA,365,0.0,0,2,1,97500000.0,PERRIS,0,,555451,95074753.0,US,1,1300000.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.835783,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6294,01/01/2022,0.0,0.0,0.0,0.0,N,6294,400_400_6294,1.0,PES,-117.239333,1,1102,0,0.0,1,92571,4,6,0,0,0,0,0,0,0,0,0,1,3404 INDIAN DRIVE,0,2002
400_400,0,CA,365,0.0,0,2,1,113942330.0,MORENO VALLEY,0,,555451,70642960.0,US,1,1296400.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.860614,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6295,01/01/2022,0.0,0.0,0.0,0.0,N,6295,400_400_6295,1.0,PES,-117.22171,1,1102,0,0.0,1,92551,4,6,0,0,0,0,0,0,0,0,0,1,17800 PERRIS BLVD,0,2005
400_400,0,CA,365,0.0,0,2,1,0.0,SHAFTER,0,,555451,23921791.0,US,1,0.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.45674,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6296,01/01/2022,0.0,0.0,0.0,0.0,N,6296,400_400_6296,1.0,PES,-119.203616,1,1102,0,0.0,1,93263,4,6,0,0,0,0,0,0,0,0,0,1,4100 EXPRESS AVE.,0,2018
400_400,0,CA,365,0.0,0,0,0,0.0,LOS ANGELES,0,,55403,100000.0,US,0,14474.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.04109,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,6297,01/01/2022,0.0,0.0,0.0,0.0,N,6297,400_400_6297,1.0,PES,-118.25478,13,1104,0,0.0,1,90015,0,0,0,0,0,0,0,0,0,0,0,0,110 EAST NINTH STREET   B0913,0,1975
