UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
35796695,134710,35796695,190725,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,20544419,0,0,0,USD,SmComml,,,,,,,
35796697,134711,35796697,190726,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,547091,0,0,0,USD,SmComml,,,,,,,
35796785,134712,35796785,184778,SmComml,05/28/2021,05/28/2022,PWA,N,0,0,B,1419944,0,0,0,USD,SmComml,,,,,,,
35796801,134713,35796801,184779,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,21766172,0,0,0,USD,SmComml,,,,,,,
35796848,134714,35796848,190727,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,27621868,0,0,0,USD,SmComml,,,,,,,
35796873,134715,35796873,184780,SmComml,09/14/2020,09/14/2021,PWA,N,0,0,B,56727650,0,0,0,USD,SmComml,,,,,,,
35796876,134716,35796876,190728,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,38863313,0,0,0,USD,SmComml,,,,,,,
35796881,134717,35796881,184781,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,8724969,0,0,0,USD,SmComml,,,,,,,
35796905,134718,35796905,184782,SmComml,10/02/2020,10/02/2021,PWA,N,0,0,B,2051096,0,0,0,USD,SmComml,,,,,,,
35796910,134719,35796910,199594,SmComml,06/18/2020,09/30/2021,PWA,N,0,0,B,1210556,0,0,0,USD,SmComml,,,,,,,
35796920,134720,35796920,199595,SmComml,10/31/2020,10/31/2021,PWA,N,0,0,B,336275,0,0,0,USD,SmComml,,,,,,,
35796931,111843,35796931_WS,163138,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,15506000,0,0,0,USD,SmComml,,,,,,,
35796931,134721,35796931,190729,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,41749484,0,0,0,USD,SmComml,,,,,,,
35796972,111844,35796972_WS,163162,SmComml,02/04/2021,02/04/2022,PWA,N,0,0,B,255000,0,0,0,USD,SmComml,,,,,,,
35796972,134722,35796972,199596,SmComml,02/04/2021,02/04/2022,PWA,N,0,0,B,1552666,0,0,0,USD,SmComml,,,,,,,
35796996,134723,35796996,199597,SmComml,03/27/2021,03/27/2022,PWA,N,0,0,B,11421273,0,0,0,USD,SmComml,,,,,,,
35797107,134724,35797107,190730,SmComml,03/11/2021,03/11/2022,PWA,N,0,0,B,376048,0,0,0,USD,SmComml,,,,,,,
35797111,134725,35797111,199598,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,313378,0,0,0,USD,SmComml,,,,,,,
35797113,134726,35797113,184783,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,30605000,0,0,0,USD,SmComml,,,,,,,
35797114,134727,35797114,190731,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,600000,0,0,0,USD,SmComml,,,,,,,
35797115,134728,35797115,184784,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,48527000,0,0,0,USD,SmComml,,,,,,,
35797120,134729,35797120,199599,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,5624,0,0,0,USD,SmComml,,,,,,,
35797122,134730,35797122,199600,SmComml,03/22/2021,03/22/2022,PWA,N,0,0,B,317071,0,0,0,USD,SmComml,,,,,,,
35797127,134731,35797127,199601,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,3390889,0,0,0,USD,SmComml,,,,,,,
35797131,134732,35797131,184785,SmComml,10/12/2020,10/12/2021,PWA,N,0,0,B,11275000,0,0,0,USD,SmComml,,,,,,,
35797167,134733,35797167,184786,SmComml,05/06/2021,05/06/2022,PWA,N,0,0,B,3385000,0,0,0,USD,SmComml,,,,,,,
35797171,134734,35797171,190732,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,200000,0,0,0,USD,SmComml,,,,,,,
35797212,134735,35797212,199602,SmComml,06/10/2021,06/10/2022,PWA,N,0,0,B,11687656,0,0,0,USD,SmComml,,,,,,,
35797216,111845,35797216_WS,162156,SmComml,07/20/2020,07/20/2021,PWA,N,0,0,B,59973680,0,0,0,USD,SmComml,,,,,,,
35797216,134736,35797216,184787,SmComml,07/20/2020,07/20/2021,PWA,N,0,0,B,43190550,0,0,0,USD,SmComml,,,,,,,
35797218,134737,35797218,184788,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,400000000,0,0,0,USD,SmComml,,,,,,,
35797229,134738,35797229,190733,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,224976130,0,0,0,USD,SmComml,,,,,,,
35797238,111846,35797238_WS,162851,SmComml,07/02/2020,07/02/2021,PWA,N,0,0,B,4100000,0,0,0,USD,SmComml,,,,,,,
35797238,134739,35797238,190734,SmComml,07/02/2020,07/02/2021,PWA,N,0,0,B,4100000,0,0,0,USD,SmComml,,,,,,,
35797247,134740,35797247,184789,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,2929017,0,0,0,USD,SmComml,,,,,,,
35797266,134741,35797266,199603,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,173893,0,0,0,USD,SmComml,,,,,,,
35797294,134742,35797294,190735,SmComml,08/05/2020,08/05/2021,PWA,N,0,0,B,1930955,0,0,0,USD,SmComml,,,,,,,
35797376,111847,35797376_WS,163332,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,33889,0,0,0,USD,SmComml,,,,,,,
35797414,134743,35797414,199604,SmComml,05/05/2021,05/05/2022,PWA,N,0,0,B,5560593,0,0,0,USD,SmComml,,,,,,,
35797446,134744,35797446,190736,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,9411396,0,0,0,USD,SmComml,,,,,,,
35797472,134745,35797472,184790,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,15343343,0,0,0,USD,SmComml,,,,,,,
35797565,134746,35797565,199605,SmComml,10/27/2020,10/27/2021,PWA,N,0,0,B,1835375,0,0,0,USD,SmComml,,,,,,,
35797662,134747,35797662,190737,SmComml,06/25/2020,09/30/2021,PWA,N,0,0,B,2700000,0,0,0,USD,SmComml,,,,,,,
35797698,134748,35797698,184791,SmComml,12/23/2020,12/23/2021,PWA,N,0,0,B,131627,0,0,0,USD,SmComml,,,,,,,
35797702,134749,35797702,199606,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,10000,0,0,0,USD,SmComml,,,,,,,
35797713,134750,35797713,190738,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,179989,0,0,0,USD,SmComml,,,,,,,
35797716,134751,35797716,190739,SmComml,06/24/2020,09/30/2021,PWA,N,0,0,B,13450000,0,0,0,USD,SmComml,,,,,,,
35797733,134752,35797733,190740,SmComml,11/21/2020,11/21/2021,PWA,N,0,0,B,7600,0,0,0,USD,SmComml,,,,,,,
35797755,134753,35797755,190741,SmComml,04/22/2021,04/22/2022,PWA,N,0,0,B,4825820,0,0,0,USD,SmComml,,,,,,,
35797767,134754,35797767,190742,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,12624,0,0,0,USD,SmComml,,,,,,,
35797783,134755,35797783,190743,SmComml,11/25/2020,11/25/2021,PWA,N,0,0,B,589831,0,0,0,USD,SmComml,,,,,,,
35797787,134756,35797787,184792,SmComml,12/17/2020,12/17/2021,PWA,N,0,0,B,295077,0,0,0,USD,SmComml,,,,,,,
35797790,134757,35797790,190744,SmComml,12/17/2020,09/28/2021,PWA,N,0,0,B,850000,0,0,0,USD,SmComml,,,,,,,
35797801,134758,35797801,184793,SmComml,01/23/2021,01/23/2022,PWA,N,0,0,B,5300000,0,0,0,USD,SmComml,,,,,,,
35797808,134759,35797808,190745,SmComml,03/04/2021,03/04/2022,PWA,N,0,0,B,236213,0,0,0,USD,SmComml,,,,,,,
35797817,134760,35797817,184794,SmComml,04/11/2021,04/11/2022,PWA,N,0,0,B,2829080,0,0,0,USD,SmComml,,,,,,,
35797819,134761,35797819,190746,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,314381,0,0,0,USD,SmComml,,,,,,,
35797828,134762,35797828,190747,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,922339,0,0,0,USD,SmComml,,,,,,,
35797833,134763,35797833,190748,SmComml,07/08/2020,07/08/2021,PWA,N,0,0,B,220304,0,0,0,USD,SmComml,,,,,,,
35797835,134764,35797835,199607,SmComml,04/04/2021,04/04/2022,PWA,N,0,0,B,305715,0,0,0,USD,SmComml,,,,,,,
35797855,134765,35797855,184795,SmComml,09/28/2020,09/28/2021,PWA,N,0,0,B,4858486,0,0,0,USD,SmComml,,,,,,,
35797868,134766,35797868,190749,SmComml,11/26/2020,11/26/2021,PWA,N,0,0,B,1120400,0,0,0,USD,SmComml,,,,,,,
35797873,134767,35797873,190750,SmComml,11/18/2020,11/18/2021,PWA,N,0,0,B,2333596,0,0,0,USD,SmComml,,,,,,,
35797885,134768,35797885,184796,SmComml,03/13/2021,03/13/2022,PWA,N,0,0,B,8355370,0,0,0,USD,SmComml,,,,,,,
35797894,134769,35797894,190751,SmComml,04/20/2021,04/20/2022,PWA,N,0,0,B,4858510,0,0,0,USD,SmComml,,,,,,,
35797902,134770,35797902,199608,SmComml,06/12/2021,06/12/2022,PWA,N,0,0,B,41180,0,0,0,USD,SmComml,,,,,,,
35797907,134771,35797907,190752,SmComml,07/15/2020,07/15/2021,PWA,N,0,0,B,2840000,0,0,0,USD,SmComml,,,,,,,
35797960,134772,35797960,199609,SmComml,10/07/2020,10/07/2021,PWA,N,0,0,B,593000,0,0,0,USD,SmComml,,,,,,,
35797990,134773,35797990,184797,SmComml,11/18/2020,11/18/2021,PWA,N,0,0,B,319891,0,0,0,USD,SmComml,,,,,,,
35798238,134774,35798238,199610,SmComml,05/08/2021,05/08/2022,PWA,N,0,0,B,194664,0,0,0,USD,SmComml,,,,,,,
35798243,134775,35798243,190753,SmComml,04/15/2021,04/15/2022,PWA,N,0,0,B,258160,0,0,0,USD,SmComml,,,,,,,
35798253,134776,35798253,190754,SmComml,04/25/2021,04/25/2022,PWA,N,0,0,B,11231222,0,0,0,USD,SmComml,,,,,,,
35798298,134777,35798298,190755,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,172392,0,0,0,USD,SmComml,,,,,,,
35798319,134778,35798319,199611,SmComml,08/05/2020,08/05/2021,PWA,N,0,0,B,757098,0,0,0,USD,SmComml,,,,,,,
35798322,134779,35798322,199612,SmComml,09/05/2020,09/05/2021,PWA,N,0,0,B,15659479,0,0,0,USD,SmComml,,,,,,,
35798327,134780,35798327,190756,SmComml,09/21/2020,09/21/2021,PWA,N,0,0,B,147915400,0,0,0,USD,SmComml,,,,,,,
35798364,134781,35798364,190757,SmComml,10/28/2020,10/28/2021,PWA,N,0,0,B,155765,0,0,0,USD,SmComml,,,,,,,
35798372,134782,35798372,190758,SmComml,10/18/2020,10/18/2021,PWA,N,0,0,B,28930,0,0,0,USD,SmComml,,,,,,,
35798383,134783,35798383,190759,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,456043669,0,0,0,USD,SmComml,,,,,,,
35798394,134784,35798394,184798,SmComml,11/11/2020,11/11/2021,PWA,N,0,0,B,4987159,0,0,0,USD,SmComml,,,,,,,
35798395,134785,35798395,184799,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1290370,0,0,0,USD,SmComml,,,,,,,
35798396,134786,35798396,199613,SmComml,12/10/2020,12/10/2021,PWA,N,0,0,B,360314,0,0,0,USD,SmComml,,,,,,,
35798407,134787,35798407,184800,SmComml,08/30/2020,08/30/2021,PWA,N,0,0,B,3055083,0,0,0,USD,SmComml,,,,,,,
35798409,134788,35798409,184801,SmComml,09/16/2020,09/16/2021,PWA,N,0,0,B,15550609,0,0,0,USD,SmComml,,,,,,,
35798419,134789,35798419,190760,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,101146137,0,0,0,USD,SmComml,,,,,,,
35798437,134790,35798437,184802,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,1484611,0,0,0,USD,SmComml,,,,,,,
35798448,134791,35798448,184803,SmComml,02/11/2021,02/11/2022,PWA,N,0,0,B,146362998,0,0,0,USD,SmComml,,,,,,,
35798455,134792,35798455,190761,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,192268473,0,0,0,USD,SmComml,,,,,,,
35798489,134793,35798489,190762,SmComml,04/13/2021,04/13/2022,PWA,N,0,0,B,25748600,0,0,0,USD,SmComml,,,,,,,
35798528,134794,35798528,190763,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,26377168,0,0,0,USD,SmComml,,,,,,,
35798541,134795,35798541,184804,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,34507782,0,0,0,USD,SmComml,,,,,,,
35798545,134796,35798545,199614,SmComml,08/02/2020,08/02/2021,PWA,N,0,0,B,2564397,0,0,0,USD,SmComml,,,,,,,
35798580,134797,35798580,190764,SmComml,02/13/2021,02/13/2022,PWA,N,0,0,B,16383328,0,0,0,USD,SmComml,,,,,,,
35798607,134798,35798607,199615,SmComml,06/04/2021,06/04/2022,PWA,N,0,0,B,2320000,0,0,0,USD,SmComml,,,,,,,
35798621,134799,35798621,190765,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,46893000,0,0,0,USD,SmComml,,,,,,,
35798626,134800,35798626,199616,SmComml,07/08/2020,07/08/2021,PWA,N,0,0,B,47190000,0,0,0,USD,SmComml,,,,,,,
35798637,134801,35798637,190766,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,25987100,0,0,0,USD,SmComml,,,,,,,
35798666,134802,35798666,199617,SmComml,06/27/2020,09/30/2021,PWA,N,0,0,B,2063103,0,0,0,USD,SmComml,,,,,,,
35798679,134803,35798679,184805,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,2410000,0,0,0,USD,SmComml,,,,,,,
35798711,111848,35798711_WS,162544,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,12746093,0,0,0,USD,SmComml,,,,,,,
35798711,134804,35798711,190767,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,428826852,0,0,0,USD,SmComml,,,,,,,
35798755,134805,35798755,199618,SmComml,05/20/2021,05/20/2022,PWA,N,0,0,B,7673119,0,0,0,USD,SmComml,,,,,,,
35798759,111849,35798759_WS,162545,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,150000,0,0,0,USD,SmComml,,,,,,,
35798759,134806,35798759,199619,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,6350000,0,0,0,USD,SmComml,,,,,,,
35798764,134807,35798764,190768,SmComml,04/11/2021,04/11/2022,PWA,N,0,0,B,146713406,0,0,0,USD,SmComml,,,,,,,
35798776,111850,35798776_WS,163234,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,11415000,0,0,0,USD,SmComml,,,,,,,
35798776,134808,35798776,199620,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,43732774,0,0,0,USD,SmComml,,,,,,,
35798835,134809,35798835,190769,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,55782000,0,0,0,USD,SmComml,,,,,,,
35798847,134810,35798847,190770,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,4215000,0,0,0,USD,SmComml,,,,,,,
35798856,134811,35798856,190771,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,760000,0,0,0,USD,SmComml,,,,,,,
35798893,134812,35798893,190772,SmComml,07/24/2020,07/24/2021,PWA,N,0,0,B,4351490,0,0,0,USD,SmComml,,,,,,,
35798897,134813,35798897,190773,SmComml,11/30/2020,11/30/2021,PWA,N,0,0,B,5938000,0,0,0,USD,SmComml,,,,,,,
35798966,134814,35798966,184806,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,985000,0,0,0,USD,SmComml,,,,,,,
35798968,134815,35798968,190774,SmComml,02/28/2021,02/28/2022,PWA,N,0,0,B,3386000,0,0,0,USD,SmComml,,,,,,,
35799001,134816,35799001,199621,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,1508739,0,0,0,USD,SmComml,,,,,,,
35799050,134817,35799050,190775,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,621842,0,0,0,USD,SmComml,,,,,,,
35799057,134818,35799057,190776,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,15241482,0,0,0,USD,SmComml,,,,,,,
35799124,134819,35799124,199622,SmComml,07/19/2020,07/19/2021,PWA,N,0,0,B,295000,0,0,0,USD,SmComml,,,,,,,
35799227,111851,35799227_WS,162077,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,31277970,0,0,0,USD,SmComml,,,,,,,
35799227,134820,35799227,190777,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,473247276,0,0,0,USD,SmComml,,,,,,,
35799259,134821,35799259,190778,SmComml,10/21/2020,10/21/2021,PWA,N,0,0,B,2167499,0,0,0,USD,SmComml,,,,,,,
35799299,134822,35799299,190779,SmComml,07/23/2020,07/23/2021,PWA,N,0,0,B,37942529,0,0,0,USD,SmComml,,,,,,,
35799312,134823,35799312,184807,SmComml,07/31/2020,07/31/2021,PWA,N,0,0,B,3849512,0,0,0,USD,SmComml,,,,,,,
35799321,134824,35799321,190780,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,421410000,0,0,0,USD,SmComml,,,,,,,
35799335,134825,35799335,190781,SmComml,09/16/2020,09/16/2021,PWA,N,0,0,B,310778,0,0,0,USD,SmComml,,,,,,,
35799336,134826,35799336,190782,SmComml,09/21/2020,09/21/2021,PWA,N,0,0,B,5407965,0,0,0,USD,SmComml,,,,,,,
35799364,134827,35799364,190783,SmComml,10/15/2020,10/15/2021,PWA,N,0,0,B,4250454,0,0,0,USD,SmComml,,,,,,,
35799372,134828,35799372,184808,SmComml,11/13/2020,11/13/2021,PWA,N,0,0,B,5033750,0,0,0,USD,SmComml,,,,,,,
35799389,134829,35799389,190784,SmComml,11/19/2020,11/19/2021,PWA,N,0,0,B,4181111,0,0,0,USD,SmComml,,,,,,,
35799414,134830,35799414,190785,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,38682650,0,0,0,USD,SmComml,,,,,,,
35799450,134831,35799450,199623,SmComml,01/07/2021,01/07/2022,PWA,N,0,0,B,2848169,0,0,0,USD,SmComml,,,,,,,
35799460,111852,35799460_WS,162448,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,12545000,0,0,0,USD,SmComml,,,,,,,
35799460,134832,35799460,190786,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,19177000,0,0,0,USD,SmComml,,,,,,,
35799482,134833,35799482,199624,SmComml,01/04/2021,01/04/2022,PWA,N,0,0,B,124397,0,0,0,USD,SmComml,,,,,,,
35799494,134834,35799494,184809,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,6500000,0,0,0,USD,SmComml,,,,,,,
35799525,134835,35799525,184810,SmComml,09/27/2020,09/27/2021,PWA,N,0,0,B,1631873,0,0,0,USD,SmComml,,,,,,,
35799538,134836,35799538,190787,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,47071000,0,0,0,USD,SmComml,,,,,,,
35799569,134837,35799569,184811,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,30838986,0,0,0,USD,SmComml,,,,,,,
35799582,134838,35799582,199625,SmComml,05/15/2021,05/15/2022,PWA,N,0,0,B,187477,0,0,0,USD,SmComml,,,,,,,
35799601,134839,35799601,199626,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,4069585,0,0,0,USD,SmComml,,,,,,,
35799908,134840,35799908,199627,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,10830636,0,0,0,USD,SmComml,,,,,,,
35799909,134841,35799909,184812,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,104641862,0,0,0,USD,SmComml,,,,,,,
35799915,134842,35799915,190788,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,4679276,0,0,0,USD,SmComml,,,,,,,
35799920,134843,35799920,190789,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,7146550,0,0,0,USD,SmComml,,,,,,,
35799923,134844,35799923,199628,SmComml,08/04/2020,08/04/2021,PWA,N,0,0,B,3118516,0,0,0,USD,SmComml,,,,,,,
35799965,134845,35799965,184813,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,29180675,0,0,0,USD,SmComml,,,,,,,
35799985,134846,35799985,184814,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,75973826,0,0,0,USD,SmComml,,,,,,,
35799999,134847,35799999,184815,SmComml,07/21/2020,07/21/2021,PWA,N,0,0,B,30925818,0,0,0,USD,SmComml,,,,,,,
35800009,111853,35800009_WS,162024,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,34750510,0,0,0,USD,SmComml,,,,,,,
35800009,134848,35800009,184816,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,396323159,0,0,0,USD,SmComml,,,,,,,
35800017,134849,35800017,199629,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,531499,0,0,0,USD,SmComml,,,,,,,
35800020,134850,35800020,190790,SmComml,12/07/2020,12/07/2021,PWA,N,0,0,B,4115000,0,0,0,USD,SmComml,,,,,,,
35800021,134851,35800021,199630,SmComml,12/23/2020,12/23/2021,PWA,N,0,0,B,3709295,0,0,0,USD,SmComml,,,,,,,
35800067,134852,35800067,199631,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,6700787,0,0,0,USD,SmComml,,,,,,,
35800075,134853,35800075,184817,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,17037200,0,0,0,USD,SmComml,,,,,,,
35800079,134854,35800079,199632,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,9352960,0,0,0,USD,SmComml,,,,,,,
35800083,134855,35800083,199633,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,702401,0,0,0,USD,SmComml,,,,,,,
35800086,134856,35800086,199634,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,310853,0,0,0,USD,SmComml,,,,,,,
35800091,134857,35800091,184818,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,10284546,0,0,0,USD,SmComml,,,,,,,
35800100,134858,35800100,199635,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,9284560,0,0,0,USD,SmComml,,,,,,,
35800106,134859,35800106,199636,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,37391017,0,0,0,USD,SmComml,,,,,,,
35800134,134860,35800134,190791,SmComml,07/22/2020,07/22/2021,PWA,N,0,0,B,1240280,0,0,0,USD,SmComml,,,,,,,
35800140,134861,35800140,190792,SmComml,08/29/2020,08/29/2021,PWA,N,0,0,B,55110000,0,0,0,USD,SmComml,,,,,,,
35800150,134862,35800150,199637,SmComml,09/15/2020,09/15/2021,PWA,N,0,0,B,926115,0,0,0,USD,SmComml,,,,,,,
35800157,134863,35800157,190793,SmComml,10/10/2020,10/10/2021,PWA,N,0,0,B,920000,0,0,0,USD,SmComml,,,,,,,
35800172,134864,35800172,190794,SmComml,12/03/2020,12/03/2021,PWA,N,0,0,B,1590000,0,0,0,USD,SmComml,,,,,,,
35800174,134865,35800174,199638,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,179993,0,0,0,USD,SmComml,,,,,,,
35800184,134866,35800184,184819,SmComml,01/12/2021,01/12/2022,PWA,N,0,0,B,3687500,0,0,0,USD,SmComml,,,,,,,
35800190,134867,35800190,199639,SmComml,11/22/2020,11/22/2021,PWA,N,0,0,B,316780,0,0,0,USD,SmComml,,,,,,,
35800191,111854,35800191_WS,163209,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,285000,0,0,0,USD,SmComml,,,,,,,
35800191,134868,35800191,190795,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,2954881,0,0,0,USD,SmComml,,,,,,,
35800195,134869,35800195,184820,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,47865500,0,0,0,USD,SmComml,,,,,,,
35800196,134870,35800196,190796,SmComml,10/23/2020,10/23/2021,PWA,N,0,0,B,10025000,0,0,0,USD,SmComml,,,,,,,
35800205,134871,35800205,190797,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,1589088,0,0,0,USD,SmComml,,,,,,,
35800208,134872,35800208,190798,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,1330121,0,0,0,USD,SmComml,,,,,,,
35800213,134873,35800213,190799,SmComml,05/09/2021,05/09/2022,PWA,N,0,0,B,9418743,0,0,0,USD,SmComml,,,,,,,
35800214,134874,35800214,190800,SmComml,05/20/2021,05/20/2022,PWA,N,0,0,B,10545000,0,0,0,USD,SmComml,,,,,,,
35800216,134875,35800216,190801,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,55315000,0,0,0,USD,SmComml,,,,,,,
35800227,134876,35800227,184821,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,155717773,0,0,0,USD,SmComml,,,,,,,
35800230,134877,35800230,199640,SmComml,08/04/2020,08/04/2021,PWA,N,0,0,B,10004800,0,0,0,USD,SmComml,,,,,,,
35800232,111855,35800232_WS,162546,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,403070,0,0,0,USD,SmComml,,,,,,,
35800232,134878,35800232,184822,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,14584081,0,0,0,USD,SmComml,,,,,,,
35800239,134879,35800239,190802,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,26583690,0,0,0,USD,SmComml,,,,,,,
35800247,134880,35800247,190803,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,14759000,0,0,0,USD,SmComml,,,,,,,
35800250,134881,35800250,190804,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,127666477,0,0,0,USD,SmComml,,,,,,,
35800251,134882,35800251,190805,SmComml,10/30/2020,10/30/2021,PWA,N,0,0,B,39617527,0,0,0,USD,SmComml,,,,,,,
35800267,134883,35800267,190806,SmComml,05/04/2021,05/04/2022,PWA,N,0,0,B,11436000,0,0,0,USD,SmComml,,,,,,,
35800275,134884,35800275,190807,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,104479,0,0,0,USD,SmComml,,,,,,,
35800289,134885,35800289,190808,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,556937,0,0,0,USD,SmComml,,,,,,,
35800291,134886,35800291,184823,SmComml,09/29/2020,09/29/2021,PWA,N,0,0,B,3501500,0,0,0,USD,SmComml,,,,,,,
35800292,134887,35800292,190809,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,248824,0,0,0,USD,SmComml,,,,,,,
35800298,134888,35800298,190810,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,132322371,0,0,0,USD,SmComml,,,,,,,
35800300,134889,35800300,184824,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,4830000,0,0,0,USD,SmComml,,,,,,,
35800318,134890,35800318,190811,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,1458445,0,0,0,USD,SmComml,,,,,,,
35800334,134891,35800334,184825,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,12461331,0,0,0,USD,SmComml,,,,,,,
35800337,134892,35800337,190812,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,64896366,0,0,0,USD,SmComml,,,,,,,
35800353,134893,35800353,190813,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,16174659,0,0,0,USD,SmComml,,,,,,,
