ContractID,LocationID,LocationName,Currency,Street,City,Latitude,Longitude,Subarea,Area,PostalCode,Country,LocPerils,RiskCount,Stories,YearBuilt,OccupancyCodeType,OccupancyCode,ConstructionCodeType,ConstructionCode,ConstructionOther,BuildingValue,OtherValue,ContentsValue,TimeElementValue,LocLimitType,LimitBldg,LimitOther,LimitContent,LimitTime,DeductType,DeductBldg,DeductOther,DeductContent,DeductTime,SubLimitArea,WallAttachedStructure,RoofDeckAttachment,WallType,WallSiding,SmallDebris,SealofApproval,GrossArea,FloorOfInterest,WindowProtection,RoofAnchorage,RoofGeometry,RoofPitch,RoofCover,FoundationConnection,FoundationType,BuildingCondition,LargeMissile,SpecialConstruction,Equipment,Ornamentation,ShapeIrregularity,BuildingShape,ShortColumn,SoftStory,Retrofit,ServiceEquipmentProtection,ContentVulnerability,CustomFloodSOP,FirstFloorHeight,BasementFinishType,BasementLevelCount,CRESTA
130909,1461036,1461036,USD,588 ROUTE 38 E,MAPLE SHADE,0,0,5,NJ,08052,US,PWA,1,4,2001,AIR,313,AIR,111,111,0,0,15000,0,S,15000,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,87915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130909,1573271,1573271,USD,3600 PARK AVE,SOUTH PLAINFIELD,0,0,23,NJ,07080,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,1000000,0,S,1000000,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130911,1573275,1573275,USD,25 ATWOOD AVE,TENAFLY,0,0,3,NJ,07670,US,PWA,1,1,1970,AIR,323,AIR,111,111,248837,0,223109,5000,S,506946,0,0,0,CT,1000,0,0,13.698600000000001,,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133246,1578453,1578453,USD,98 BEACH ROAD,BELVEDERE,0,0,41,CA,94920,US,PWA,1,1,1934,AIR,317,AIR,101,101,4980000,0,250000,20000,S,5250000,0,0,0,CT,2500,0,0,27.397300000000001,,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133246,1578454,1578454,USD,98 BEACH ROAD,BELVEDERE,0,0,41,CA,94920,US,PWA,1,1,2018,AIR,317,AIR,101,101,325000,0,25000,20000,S,370000,0,0,0,CT,2500,0,0,27.397300000000001,,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133247,1470210,1470210,USD,4 CORPORATE DR,SHELTON,0,0,1,CT,06484,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,350000,1000000,S,1350000,0,0,0,CT,1000,0,0,2739.7260000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133247,1470211,1470211,USD,106 EAST COMMERCE STREET,BARNEVELD,0,0,49,WI,53507,US,PWA,1,21,1995,AIR,313,AIR,131,131,0,0,12243594,4500000,S,16743594,0,0,0,CT,1000,0,0,12328.767099999999,,0,0,0,0,0,0,434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133249,1578457,1578457,USD,417 MESSICK RD,POQUOSON,0,0,735,VA,23662,US,PWA,1,1,0,AIR,317,AIR,101,101,769726,0,44444,0,S,814170,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133250,1578460,1578460,USD,BEALE WAY,BARNSTABLE,0,0,1,MA,02630,US,PWA,1,0,0,AIR,317,AIR,101,101,114048,0,0,0,S,114048,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133254,1578465,1578465,USD,441 E LAWTHER DRIVE,DALLAS,0,0,113,TX,75218,US,PWA,1,0,0,AIR,317,AIR,101,101,297412,0,5556,0,S,302968,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133261,1578475,1578475,USD,CLEARFORK LAKE RT 97,MANSFIELD,0,0,139,OH,44907,US,PWA,1,0,0,AIR,317,AIR,101,101,27845,0,0,0,S,27845,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134179,1580273,1580273,USD,5208 ELECTRIC AVENUE,SPICEWOOD,0,0,453,TX,78669,US,PWA,1,1,2015,AIR,322,AIR,111,111,547494,0,2000000,0,S,2547494,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130915,1573277,1573277,USD,810 BLOOMFIELD AVE,CLIFTON,0,0,31,NJ,07012,US,PWA,1,2,0,AIR,451,AIR,114,114,3000000,0,9512655,0,S,12512655,0,0,0,CT,50000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130915,1573279,1573279,USD,820 BLOOMFIELD AVE,CLIFTON,0,0,31,NJ,07012,US,PWA,1,1,1960,AIR,326,AIR,111,111,0,0,300000,0,S,300000,0,0,0,CT,50000,0,0,0,,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130917,1573290,1573290,USD,120 SOUTH LASALLE ST,CHICAGO,0,0,31,IL,60604,US,PWA,1,23,1928,AIR,315,AIR,151,151,0,0,125000,200000,S,325000,0,0,0,CT,1000,0,0,547.9452,,0,0,0,0,0,0,716277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130918,1573294,1573294,USD,237 SHEFFIELD ST,MOUNTAINSIDE,0,0,39,NJ,07092,US,PWA,1,1,1980,AIR,322,AIR,111,111,0,0,250000,0,S,250000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130923,1461051,1461051,USD,12 HICKORY DR,AUBURN,0,0,107,PA,17922,US,PWA,1,0,1982,AIR,322,AIR,101,101,300000,0,755790,50000,S,1105790,0,0,0,CT,500,0,0,273.9726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130924,1573301,1573301,USD,16 PONDEROSA COURT,MONTROSE,0,0,85,CO,81401,US,PWA,1,2,1990,AIR,315,AIR,111,111,977855,0,0,113100,S,1090955,0,0,0,CT,2500,0,0,309.863,,0,0,0,0,0,0,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130926,1573303,1573303,USD,1495 MACARTHUR BOULEVARD,MAHWAH,0,0,3,NJ,07430,US,PWA,1,1,1980,AIR,401,AIR,114,114,12879765,0,2000000,2500000,S,16979765,0,0,0,CT,5000,0,0,6849.3150999999998,,0,0,0,0,0,0,121409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132667,1467026,1467026,USD,402 OFFICE PARK DR,BIRMINGHAM,0,0,73,AL,35223,US,PWA,1,0,1972,AIR,315,AIR,111,111,0,0,45000,0,S,45000,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132895,1577925,1577925,USD,71 WEST 23RD STREET,NEW YORK,0,0,61,NY,10010,US,PWA,1,19,1900,AIR,315,AIR,131,131,0,0,300000,800055,S,1100055,0,0,0,CT,1000,0,0,2191.9315000000001,,0,0,0,0,0,0,219718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132896,1468648,1468648,USD,16 BLEEKER ST,MILLBURN,0,0,13,NJ,07041,US,PWA,1,1,1966,AIR,424,AIR,151,151,20000000,0,4600000,2000000,S,26645005,0,0,0,CT,1000,0,0,5479.4521000000004,,0,0,0,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132903,1577931,1577931,USD,125 COMMERCIAL ST NE,SALEM,0,0,47,OR,97301,US,PWA,1,1,1911,AIR,315,AIR,111,111,48000,0,0,4834,S,52834,0,0,0,CT,2500,0,0,13.2438,,0,0,0,0,0,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132904,1468663,1468663,USD,300 MONTGOMERY ST,SAN FRANCISCO,0,0,75,CA,94104,US,PWA,1,13,1950,AIR,315,AIR,111,111,0,0,784723,100000,S,884723,0,0,0,CT,1000,0,0,273.9726,,0,0,0,0,0,0,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133190,1470075,1470075,USD,FOX ISLAND ROAD,PORT CHESTER,0,0,119,NY,10573,US,PWA,1,0,0,AIR,317,AIR,101,101,536794,0,41103,0,S,577897,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133190,1578393,1578393,USD,FOX ISLAND ROAD,PORT CHESTER,0,0,119,NY,10573,US,PWA,1,0,0,AIR,317,AIR,111,111,28963,0,11778,0,S,40741,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133197,1578406,1578406,USD,7120 YACHT CLUB DRIVE,ACWORTH,0,0,57,GA,30102,US,PWA,1,2,1970,AIR,317,AIR,101,101,76974,0,0,0,S,76974,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133206,1470082,1470082,USD,FISHERS ISLAND,FISHERS ISLAND,0,0,103,NY,06390,US,PWA,1,0,0,AIR,317,AIR,101,101,321622,0,17444,1,S,339067,0,0,0,CT,1000,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133214,1470087,1470087,USD,820 JORIE BLVD,OAK BROOK,0,0,43,IL,60523,US,PWA,1,3,1990,AIR,341,AIR,111,111,29642000,0,8751305,2480000,S,40873305,0,0,0,CT,2500,0,0,6794.5204999999996,,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133214,1470089,1470089,USD,2200 BUSSE RD,ELK GROVE VILLAGE,0,0,31,IL,60007,US,PWA,1,1,1972,AIR,341,AIR,151,151,0,0,300000,0,S,300000,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133214,1470090,1470090,USD,10 E DOTY ST,MADISON,0,0,25,WI,53703,US,PWA,1,10,1997,AIR,341,AIR,111,111,0,0,500000,150000,S,650000,0,0,0,CT,2500,0,0,410.95890000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133217,1578431,1578431,USD,49 W 27TH ST 6TH FL,NEW YORK,0,0,61,NY,10001,US,PWA,1,10,1945,AIR,313,AIR,111,111,0,0,121664,50000,S,171664,0,0,0,CT,1000,0,0,136.9863,,0,0,0,0,0,0,79698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134124,1474191,1474191,USD,2725 S 144TH ST,OMAHA,0,0,55,NE,68144,US,PWA,1,2,2002,AIR,316,AIR,111,111,0,0,216300,250000,S,466300,0,0,0,CT,25000,0,0,684.93150000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134124,1474192,1474192,USD,2725 S 144TH ST,OMAHA,0,0,55,NE,68144,US,PWA,1,1,2002,AIR,316,AIR,111,111,26266,0,30000,0,S,56266,0,0,0,CT,25000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134124,1474193,1474193,USD,2808 S 143RD PLZ,OMAHA,0,0,55,NE,68144,US,PWA,1,2,2003,AIR,316,AIR,111,111,31187008,0,13367449,29000000,S,73554457,0,0,0,C,0,0,0,79452.054799999998,,0,0,0,0,0,0,114780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134125,1474200,1474200,USD,1208 N MAIN ST,OSCEOLA,0,0,39,IA,50213,US,PWA,1,0,1980,AIR,322,AIR,111,111,0,0,27500,0,S,27500,0,0,0,CT,10000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134138,1474208,1474208,USD,21818 184TH AVE SE,RENTON,0,0,33,WA,98058,US,PWA,1,1,1979,AIR,343,AIR,101,101,0,0,10000,0,S,10000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134142,1580200,1580200,USD,35 W 45TH ST,NEW YORK,0,0,61,NY,10036,US,PWA,1,13,1920,AIR,323,AIR,151,151,0,0,3950342,324480,S,4274822,0,0,0,CT,10000,0,0,888.98630000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134144,1474211,1474211,USD,300-302 GREGSON DR,CARY,0,0,183,NC,27511,US,PWA,1,3,1991,AIR,371,AIR,114,114,4000000,0,1255000,650000,S,5955000,0,0,0,CT,1000,0,0,1780.8218999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130895,1460960,1460960,USD,123 W 9TH ST,ERIE,0,0,49,PA,16501,US,PWA,1,1,1967,AIR,315,AIR,111,111,0,0,720000,0,S,720000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130899,1573253,1573253,USD,50 WYTHE CREEK RD,HAMPTON,0,0,650,VA,23666,US,PWA,1,2,1979,AIR,361,AIR,111,111,178591,0,30140,766667,S,975398,0,0,0,C,0,0,0,63013.726000000002,,0,0,0,0,0,0,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132910,1577936,1577936,USD,103-105 ELM STREET,NEW CANAAN,0,0,1,CT,06840,US,PWA,1,2,1926,AIR,315,AIR,111,111,3199389,0,0,208590,S,3407979,0,0,0,CT,1000,0,0,571.47950000000003,,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132913,1468669,1468669,USD,32 LAMBETH STREET,NEW BEDFORD,0,0,5,MA,02745,US,PWA,1,1,0,AIR,326,AIR,111,111,505000,0,29000,150000,S,684000,0,0,0,CT,1000,0,0,410.95890000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132913,1468670,1468670,USD,32 LAMBETH STREET,NEW BEDFORD,0,0,5,MA,02745,US,PWA,1,0,0,AIR,326,AIR,111,111,26000,0,0,150000,S,176000,0,0,0,CT,1000,0,0,410.95890000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132916,1468723,1468723,USD,160 MARBLEDALE ROAD,TUCKAHOE,0,0,119,NY,10707,US,PWA,1,2,1960,AIR,322,AIR,111,111,1248000,0,675000,114122,S,2037122,0,0,0,CT,5000,0,0,312.66300000000001,,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132922,1468728,1468728,USD,8 UPLAND AVENUE,MILL VALLEY,0,0,41,CA,94941,US,PWA,1,0,0,AIR,317,AIR,101,101,0,0,186383,0,S,186383,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132923,1577946,1577946,USD,7001 SHEAFF LANE,FORT WASHINGTON,0,0,91,PA,19034,US,PWA,1,0,0,AIR,317,AIR,111,111,0,0,318169,0,S,318169,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132926,1468729,1468729,USD,1525 LOCUST STREET,PHILADELPHIA,0,0,101,PA,19102,US,PWA,1,10,1990,AIR,315,AIR,151,151,0,0,4270753,4000000,S,8270753,0,0,0,CT,1000,0,0,10958.9041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133226,1578437,1578437,USD,1307 S BOULDER AVE,TULSA,0,0,143,OK,74119,US,PWA,1,5,1947,AIR,315,AIR,111,111,0,0,18027,0,S,18027,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133228,1470118,1470118,USD,400 CONNELL DR,BERKELEY HEIGHTS,0,0,39,NJ,07922,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,11500,27777,S,39277,0,0,0,CT,1000,0,0,76.101399999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133229,1470125,1470125,USD,62 MISTY MARSH DR,SAVANNAH,0,0,51,GA,31419,US,PWA,1,0,2010,AIR,315,AIR,101,101,0,0,20408,0,S,20408,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133231,1470128,1470128,USD,201 PARK AVE,WOODBURY,0,0,15,NJ,08096,US,PWA,1,1,1980,AIR,451,AIR,114,114,8086645,0,19273227,1000000,S,28459872,0,0,0,CT,2500,0,0,2739.7260000000001,,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133231,1470129,1470129,USD,4200 S WEST BLVD,VINELAND,0,0,11,NJ,08360,US,PWA,1,1,1970,AIR,451,AIR,151,151,2619832,0,8423218,0,S,11043050,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133231,1470132,1470132,USD,5 HOWARD BOULEVARD,LEDGEWOOD,0,0,27,NJ,07852,US,PWA,1,1,0,AIR,326,AIR,101,101,883130,0,751098,1000000,S,2734228,0,0,0,CT,2500,0,0,2739.7260000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133239,1470146,1470146,USD,865 S. FIGUEROA STREET,LOS ANGELES,0,0,37,CA,90017,US,PWA,1,36,1991,AIR,315,AIR,151,151,0,0,48414484,5673000,S,54587484,0,0,0,CT,5000,0,0,15542.4658,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133239,1470147,1470147,USD,1251 AVENUE OF THE AMERICAS,NEW YORK,0,0,61,NY,10020,US,PWA,1,54,1971,AIR,315,AIR,151,151,0,0,34052377,4157000,S,38209377,0,0,0,CT,5000,0,0,11389.0411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130903,1573262,1573262,USD,150 EAST 157TH STREET,GARDENA,0,0,37,CA,90248,US,PWA,1,2,1969,AIR,424,AIR,100,100,6420758,0,0,751548,S,7172306,0,0,0,CT,2500,0,0,2059.0356000000002,,0,0,0,0,0,0,75400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134151,1580212,1580212,USD,5021 LOUISE DR,MECHANICSBURG,0,0,41,PA,17055,US,PWA,1,1,1990,AIR,312,AIR,111,111,0,0,1167000,1038100,S,2205100,0,0,0,CT,5000,0,0,2844.1095999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134151,1580215,1580215,USD,ALL UNSPECIFICED LOCATIONS NOT OTHERWISE SHOW,ALAMEDA,0,0,1,CA,94501,US,PWA,1,2,0,AIR,312,AIR,101,101,0,0,0,500000,S,500000,0,0,0,C,0,0,0,4109.5889999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134620,1582188,1582188,USD,2720 FOUNDATION DR,SOUTH BEND,0,0,141,IN,46628,US,PWA,1,1,0,AIR,424,AIR,114,114,850000,0,3500000,4634516,S,8984516,0,0,0,CT,2500,0,0,12697.304099999999,,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134621,1582192,1582192,USD,545 OLD ELBERT RD,ROYSTON,0,0,147,GA,30662,US,PWA,1,0,0,AIR,325,AIR,151,151,0,0,20000,0,S,20000,0,0,0,CT,25000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132652,1577432,1577432,USD,1255 TRAPPER CIRCLE,ROANOKE,0,0,770,VA,24023,US,PWA,1,0,0,AIR,315,AIR,111,111,2049457,0,0,143993,S,2193450,0,0,0,CT,1000,0,0,394.50139999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132660,1577436,1577436,USD,332 MINNESOTA ST,SAINT PAUL,0,0,123,MN,55101,US,PWA,1,32,1931,AIR,315,AIR,131,131,0,0,52000,52000,S,104000,0,0,0,CT,1000,0,0,142.4658,,0,0,0,0,0,0,187022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132663,1577443,1577443,USD,340 BERGAN AVE APT # 101,KEARNY,0,0,17,NJ,07032,US,PWA,1,0,2016,AIR,322,AIR,101,101,0,0,5000,0,S,5000,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132876,1577837,1577837,USD,1557 S OAKHURST DR,LOS ANGELES,0,0,37,CA,90035,US,PWA,1,0,2000,AIR,315,AIR,101,101,0,0,8212,0,S,8212,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132877,1577840,1577840,USD,15554 MINNESOTA AVE,PARAMOUNT,0,0,37,CA,90723,US,PWA,1,1,1962,AIR,323,AIR,101,101,0,0,425550,59090,S,484640,0,0,0,CT,1000,0,0,161.8904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
132881,1577854,1577854,USD,523 1/2 S PEARL ST,ALBANY,0,0,1,NY,12202,US,PWA,1,0,0,AIR,317,AIR,101,101,932379,0,45033,25555,S,1002412,0,0,0,CT,1000,0,0,70.0137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130868,1573189,1573189,USD,379 TOMAHAWK DRIVE,PALM DESERT,0,0,65,CA,92211,US,PWA,1,1,0,AIR,315,AIR,101,101,789560,0,54745,72682,S,916987,0,0,0,CT,5000,0,0,199.12880000000001,,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130868,1573192,1573192,USD,684 RED ARROW TRL,PALM DESERT,0,0,65,CA,92211,US,PWA,1,2,1993,AIR,315,AIR,101,101,125000,0,34943,46800,S,206743,0,0,0,CT,2500,0,0,128.2192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
130869,1460885,1460885,USD,10221-23 WOODINVILLE DRIVE,BOTHELL,0,0,33,WA,98011,US,PWA,1,1,1970,AIR,322,AIR,101,101,150000,0,2245000,375000,S,2820000,0,0,0,CT,5000,0,0,1027.3973000000001,,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133186,1470067,1470067,USD,820 GESSNER,HOUSTON,0,0,201,TX,77024,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,41425,89998,S,131423,0,0,0,CT,1000,0,0,246.56989999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
133189,1578390,1578390,USD,SPRITE ISLAND,WESTPORT,0,0,1,CT,06880,US,PWA,1,0,0,AIR,317,AIR,101,101,22984,0,0,0,S,22984,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134122,1474164,1474164,USD,6200 W 51ST ST,CHICAGO,0,0,31,IL,60638,US,PWA,1,1,1960,AIR,351,AIR,111,111,0,0,700002,1,S,700003,0,0,0,CT,25000,0,0,2,,0,0,0,0,0,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134622,1476672,1476672,USD,3545 LAKELAND DRIVE,FLOWOOD,0,0,121,MS,39232,US,PWA,1,0,1976,AIR,315,AIR,151,151,998200,0,1775688,22905,S,2796793,0,0,0,CT,1000,0,0,62.753399999999999,,0,0,0,0,0,0,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
134624,1476693,1476693,USD,12926 GRAN BAY PKWY W STE 200,JACKSONVILLE,0,0,31,FL,32258,US,PWA,1,0,2005,AIR,315,AIR,111,111,0,0,1099500,546326,S,1645826,0,0,0,C,0,0,0,1496.7836,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
